Tourney,tourneyDate,Url_Pairings,Round,Winner,Loser
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Wayne Bupp II,Noah Plagenza
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Logan Mazur,Thaddeus Valentine
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Elijah Peeples,Colby Amweg
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Trevor Johnson,Dallas Heil
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jacio Almanza,Jordan Hoffman
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Blake Mullins,Hayden Alvey-Knapp
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dylan Kalten,Yuya Ichimura
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Luke McCarthy,Jakob Harris
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Keeno Keys,Skyler Crenshaw
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ainsley Villafana,Evan Marcinkevage
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Tyler Sampsell,Chris Corrigan
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,William Harvey,Tyler Burdine
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Brendan Przywara,Jake White
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Steve Campen,Brandon Miller
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Huanzhou Yang,Blake Witnauer
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Brett Hudson,Connor Carroll
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Matt Schmucker,Xavier Méndez
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Donald Smith,Eric Martinez
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Oliver Bailey,Jackson Manning
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Nolan Hutyra,Haochen Wang
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Zishuo Ding,Kevin Chrisney
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Tyler Cain,Ian Hinkle
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Robert Moore,Patrick Rudolph
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Mark Recker,Tyler Kennison
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Steven Stark,Zane Bliss
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Owen Davis,Connor Kleman
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Austin Ratkowiak,Ryan Rigby
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Andrew Burley,Hoang Ho
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jesse Holland,Joseph Casarez
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Kobe Robsahm,Nic Clough
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Gwen Edgar,Kevin Baxter
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ryan Drife,Zachary Brady
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Zack Gross,May McPherson
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Austin Le,Chris Gabryszewski
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Oscar Galindo,Dustin Deardurff
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Nick Morris,Kolten Pope
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Junxi Zhu,Noah Hamilton
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,ALEX UNDERHILL,Nick Taylor
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Lorenzo Arce,Gabriel Mendoza
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Daniel Otcasek,Jon VanRyckeghem
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Andrew Zheng,Kenny Beaverson
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Alex Helderman,Shawn Meredith
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Allan Martinez,Cindy Robacker
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dalton Pouliot,Andrew Haga
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Aaron Wegter,Tee Nelson
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Nicholas Donnelly,Rachel Stopchinski
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Brandon Sirbas,Aleph Bourassa
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Matheson Tang,Noah Neel
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Tom Moskal,Asher Kemp
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Bryce Caudle,Michael Blair
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Darsh Patel,Skylar McCuistion
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Peyton Fearing,Brian Cammarata
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jordan Case,Anthony Galindo
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Paul Miller,Kevin Jones
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Nolan Tribu,Jared Blahnik
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Wesley Morioka,Joe Pennock
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Justin Gonzalez,Braylon Rieman
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Hongyi Shen,Boston Elliott
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jason Morgan,Austin Holsclaw
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Grant Howerton,Zachary Suedmeyer
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dillon Kleinvehn,ivan girard
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Garret Martin,Joel McDaniel
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ian Stauffer,Kaster Smith
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jacob Branick,D’Angelo Darby
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Colt Winters,Graham Currier-Moritsugu
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Noah Bednar,Sean Harrison
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ka Chun Ng,Tyler Rix
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Samantha Schulz,Kimberly Davies
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Charles Moses,Raul Valverde
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Bart Christian,Kyle Padgett
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ben Stevenson,Keith Merriman
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Noah Gardner,Tyler Seegert
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Tyler Miller,Travis Standiford
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Cody Cole,Christopher McMurchy
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Samuel Richardson,Annie Furtner
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jacob Deutsch,Eric Rutherford
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Hayley Patterson,Adam Baltrusaitis
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Thomas Merse,Roland Williams
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Justin Hong,Logan Walls
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Miroslawa Morioka,Carter Schaap
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Autumn McComb,Sarah Riffle
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Mario Tostado,Ferris Rice
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Biagi Calicchia,Sean Baughey
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Marvin Najera Preciado,Kylan Smelker
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dillon Conley,GRANT SKELTON
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Kole Jones,william wright
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dugan Diment,Scott Meyer
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jordan Bowden,Colin Cain
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Alex Masgras,Jordan Rosswurm
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,John Mills,Hunter Morales
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Quentin Raines,Brandon Fuller
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Matthew Rhinehart,Aqueel Beyah
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,mackenzie kyle,John Miller
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Matthew Cecil,Jared Weiss
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Kevin Pacione,Sean Witter
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Kyle Morris,Sean McDicken
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Brendan Paquin,Mark Gambrel
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,David Markin,Jeff Green
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Monica Bird,Christopher Lazarus
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Nathaniel Grisham,Elijah Gutierrez
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Liam Henry,Jeremy Farmer
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Dominic Pavone,Carter Holmes
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Alisa Dossett,Dante Alfonsi
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Michael Ebinger,Robert Bennett
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Prateek Singh,Daniel Koyfman
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Elmo Harris,Brett Odle
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Valerie Schafer,Jay Kistler
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Edward Plascencia,Blake Zahari
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jacob O'Connor,Koty Vaira
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Leonard Craft III,Dylan Osborne
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Austin Thomas,Phillip Caudle
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Matthew Starzyk,Joe VanBladel
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Bryce Bryner,Owen Young
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Hunter Braum,Caleb Teed
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Tom Savady,Jill Reffeitt
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Brandon Bennett,James Wright
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Hannah LaFramboise,Kollin Poindexter
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Jaleel Ali,Brandon Dubois
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Lauren Fisher,Gregory Maxwell
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Raheem Brazil,William Frederick
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Ryne Morgan,Joseph McCullough
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Aaron Friess,Cameron Potter
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Samuel Brown,David Ray Miranda
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Austin Moore,Carl Aguirre
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Zackary Horvath,Tennyson Gao
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Kieran Shaw,Benjamin Brickeen
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,5,Logan Miller,jessica deaton
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Nick Navarre,Alberto Lara
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Wolfe Glick,Nick Sefranek
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Thomas McCready,Galo Orbea
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Steven Brown,Aaron Clemons
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Justin Tang,Jeudy Azzarelli
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Joseph Ugarte,Yiwen Song
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Zee Costagliola,Austin Tracey
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Paul Chua,Benjamin Jones
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,James Evans,Aaron Traylor
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Zach Holowiak,Britain Stibora
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Vijay Sood,Ryan Loseto
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Luke Bowar,Michael Dewitt
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Michael Arand,Mason Cutler
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Lev Willey,Keith Rycek
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Patrick Donegan,Duncan Bryk
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Craig Campbell,Andrew Walter
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Alex Collins,Chance Alexander
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Chris Wiseman,Michael Rogers
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Chris Yingling,Kevin Swastek
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Ashton Cox,James Elugbemi
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Daniel Sprague,Charley Needham
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Dylan Salvanera,Brenden King
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,kody phelps,Jaret Sypert
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Jeremy Parson,Kyle Houston
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Sean Worcester,Markus Tanksley
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Colin Legge,James Roberts
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Levi Schriber,Steven Burton
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Jordan Wiles,Kyle Timbrook
Fort Wayne Pokémon VGC Regional Championship,"April 1, 2023",https://rk9.gg/pairings/FW22ZFxaHumKzmfUItVF,6,Chukwuka Onua,Matthew Diaz
